guid/image,conf,label,xmin,ymin,xmax,ymax
d78f61da-03c8-4f39-b843-f3f93be3da2f/0143,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0005,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0115,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0053,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0029,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0047,0,0,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0101,0,2,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0066,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0120,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0134,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0072,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0008,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0187,0,2,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0151,0,2,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0017,0,2,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0003,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0145,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0079,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0022,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0164,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0091,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0058,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0085,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0170,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0036,0,0,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0126,0,2,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0060,0,2,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0181,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0148,0,0,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0074,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0132,0,2,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0169,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0055,0,2,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0113,0,0,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0107,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0041,0,1,-1,-1,-1,-1
d78f61da-03c8-4f39-b843-f3f93be3da2f/0088,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0006,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0230,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0140,0.5051735043525696,1,0.000,0.312,0.838,1.000
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0189,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0154,0.529951810836792,1,0.005,0.288,0.844,1.000
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0224,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0012,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0068,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0175,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0033,0.5289592146873474,1,0.000,0.319,0.304,0.660
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0205,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0080,0.6305974721908569,1,0.374,0.398,0.470,0.482
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0049,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0094,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0211,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0027,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0161,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0247,0.5973624587059021,1,0.477,0.378,0.542,0.440
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0071,0.5274880528450012,1,0.330,0.399,0.433,0.486
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0137,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0184,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0229,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0190,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0159,0.5962035059928894,1,0.319,0.400,0.384,0.460
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0123,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0065,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0253,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0208,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0178,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0102,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0272,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0044,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0050,0.7320023775100708,1,0.186,0.379,0.364,0.514
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0099,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0266,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0116,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0109,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0086,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0279,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0035,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0203,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0173,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0167,0.6827614903450012,1,0.108,0.356,0.332,0.558
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0217,0.5392431616783142,1,0.000,0.318,0.827,1.000
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0021,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0092,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0146,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0000,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0236,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0128,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0258,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0222,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0014,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0152,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0274,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0042,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0104,0.5477286577224731,1,0.397,0.369,0.456,0.426
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0038,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0110,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0056,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0260,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0182,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0131,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0241,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0077,0.5065288543701172,1,0.476,0.412,0.529,0.462
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0063,0.6606698632240295,1,0.271,0.451,0.341,0.510
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0255,0.6518808603286743,1,0.320,0.403,0.411,0.485
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0125,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0196,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0019,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0225,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0013,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0155,0.5095744729042053,1,0.000,0.305,0.839,1.000
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0069,0.5106070637702942,1,0.411,0.422,0.457,0.469
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0141,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0188,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0007,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0231,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0095,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0160,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0210,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0026,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0032,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0204,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0174,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0081,0.7697851061820984,1,0.260,0.388,0.464,0.521
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0048,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0191,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0158,0.528828501701355,1,0.302,0.401,0.371,0.455
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0228,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0064,0.6175886988639832,1,0.252,0.432,0.342,0.501
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0252,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0122,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0136,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0246,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0070,0.6009575128555298,1,0.382,0.412,0.444,0.471
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0185,0.5025043487548828,1,0.010,0.304,0.848,1.000
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0117,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0051,0.6445149779319763,1,0.112,0.368,0.395,0.544
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0098,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0267,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0179,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0209,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0273,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0045,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0103,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0216,0.840790331363678,1,0.056,0.193,0.738,0.734
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0020,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0166,0.5031547546386719,1,0.000,0.298,0.814,1.000
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0093,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0087,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0278,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0108,0.566712498664856,1,0.000,0.291,0.825,1.000
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0172,0.5323830842971802,1,0.375,0.397,0.441,0.471
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0034,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0202,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0259,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0129,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0153,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0223,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0015,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0001,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0237,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0147,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0057,0.596328616142273,1,0.348,0.408,0.424,0.467
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0261,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0111,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0105,0.5677906274795532,1,0.370,0.361,0.450,0.439
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0275,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0043,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0039,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0124,0.8426386713981628,1,0.180,0.375,0.383,0.529
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0062,0.5645263195037842,1,0.261,0.449,0.324,0.504
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0254,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0018,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0197,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0183,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0240,0.5769285559654236,1,0.431,0.402,0.528,0.490
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0076,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0130,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0177,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0031,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0207,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0082,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0119,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0269,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0096,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0213,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0025,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0163,0.5590960383415222,1,0.003,0.300,0.829,1.000
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0138,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0248,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0004,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0232,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0142,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0156,0.5028236508369446,1,0.000,0.308,0.833,1.000
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0226,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0010,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0100,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0270,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0046,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0052,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0264,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0114,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0028,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0245,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0073,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0135,0.565927267074585,1,0.000,0.341,0.259,0.817
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0186,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0009,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0192,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0121,0.542016863822937,1,0.387,0.385,0.444,0.446
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0067,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0251,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0144,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0002,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0234,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0078,0.7115431427955627,1,0.445,0.406,0.505,0.465
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0220,0.9059240818023682,1,0.132,0.187,0.873,0.770
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0016,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0150,0.5540441274642944,1,0.353,0.404,0.449,0.501
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0199,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0084,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0037,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0201,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0171,0.7458078265190125,1,0.394,0.415,0.450,0.475
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0165,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0215,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0023,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0090,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0059,0.640675961971283,1,0.234,0.377,0.411,0.507
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0239,0.530116617679596,1,0.443,0.408,0.527,0.485
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0180,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0149,0.5079506039619446,1,0.391,0.389,0.456,0.457
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0133,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0243,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0075,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0061,0.5496421456336975,1,0.225,0.449,0.293,0.501
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0257,0.5253317952156067,1,0.000,0.330,0.359,0.674
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0127,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0194,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0276,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0040,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0089,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0106,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0218,0.8066362738609314,1,0.000,0.175,0.637,0.738
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0168,0.5177396535873413,1,0.000,0.297,0.831,1.000
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0112,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0054,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0262,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0268,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0097,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0118,0,0,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0162,0.7473182678222656,1,0.166,0.369,0.365,0.542
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0212,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0024,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0030,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0206,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0176,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0083,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0227,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0011,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0157,0.5085583329200745,1,0.001,0.308,0.834,1.000
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0249,0.762709379196167,1,0.220,0.371,0.431,0.515
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0139,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0143,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0005,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0233,0,2,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0115,0,1,-1,-1,-1,-1
b1d5b43f-be5d-4cf2-84bf-dc9366a6d9e0/0053,0,2,-1,-1,-1,-1
